fof_halo_tag,delta1,delta2,sod_halo_core_entropy,TPI
797316109794,0.09119251,0.07076903,295.10193,0.8651127486549297
954169578360,0.10353737,0.051609237,1871.6769,-3.3486489311403984
674415005668,0.019455556,0.040900506,143.6467,2.44104408179644
652507184208,0.006647683,0.018214742,205.20074,0.25650548144233065
614737701194,0.0701798,0.18276878,198.30511,-1.5791518939279925
844926395400,0.01890886,0.033375993,87.23184,1.327609793337287
949070183672,0.009654477,0.028910665,130.77571,1.86398476847743
940498126974,0.16434081,0.08754921,349.7338,-5.172215116101468
836364292814,0.014304399,0.011731563,101.008286,1.1821668604060553
676347491956,0.04688413,0.089057945,289.4811,-2.7928887335869965
893528853582,0.019955168,0.03984244,182.69438,2.0534132997611967
872890785216,0.061295856,0.054138992,35.233707,2.7377349961377853
914798965258,0.03396812,0.059456427,184.63629,-0.2190203758140944
79116310354,0.024815442,0.04825775,180.29875,3.2960624210803204
355031161048,0.019537894,0.04858514,69.10361,2.6607616018585536
174697441032,0.029877076,0.039347254,214.23619,0.20628213853810926
161366439604,0.011922406,0.053479504,131.96222,1.0949842725237635
221060401304,0.01942565,0.029340552,54.990017,2.527243631974176
93097876288,0.017598057,0.02496659,155.85585,1.817889057434681
118193346810,0.018541835,0.054140236,158.29904,1.4287308937118226
38790768052,0.032424934,0.04216264,1697.1337,-0.9905512617171339
221364894950,0.016869212,0.047866583,204.43481,-0.19663149909659397
473462646312,0.0133696785,0.03120026,160.38339,-0.41485228232766047
367426261990,0.019829081,0.039862134,464.74182,0.1999100541189943
28959493460,0.014429235,0.021169214,178.59464,0.3450763370794144
209001144886,0.023507975,0.03224223,163.45059,-1.182490262946867
469678815328,0.009927877,0.040711846,204.18237,-0.22047479477659657
316638786880,0.016218644,0.029569073,411.33273,-2.29419375426929
549985517762,0.013569348,0.019090598,120.50453,0.7721540498389489
493472703530,0.018479947,0.009657079,122.166534,0.30793600091150486
790985139086,0.02001571,0.04704649,89.46697,1.5890350890179592
840833989974,0.023567462,0.038572855,206.65686,-0.556846733744201
774169859344,0.017448917,0.039421983,43.047855,2.936630823514283
765599288994,0.017820783,0.084814034,210.82439,0.4979085554999765
667821145926,0.026730066,0.026875941,94.671906,4.297843972772043
516354203516,0.05828027,0.029812327,194.7673,-1.3694595729988885
792596275762,0.050483733,0.026084809,203.7756,-0.11396207255231083
907830382840,0.016039714,0.081929386,354.15997,-2.483297599999359
898944989076,0.04966511,0.054967422,212.18802,-0.49512418575953654
560166571712,0.089295544,0.05961462,239.61624,-2.199061157785355
529051022960,0.011399694,0.027667124,58.140774,3.369865498104585
711000868930,0.057486013,0.038614154,160.0929,-1.7572855005528814
519524617440,0.01044907,0.036418546,339.49017,-0.8861113024928282
620818083852,0.08531541,0.035360634,163.39929,2.326482706328575
506839945058,0.011517385,0.020959297,144.98785,0.19333194104223356
605579568068,0.02281704,0.045985978,77.413734,1.569004733455163
644635636846,0.09253578,0.05409777,142.47363,-1.4556489193060322
1216756951626,0.032410458,0.037226092,148.49377,-0.5292814367048002
